"State","District","Date","Year","Month","Avg_etlvl_at15cm","Agency_name"
"Kerala","Kollam","2022-08-01","2022","08","3.5016360085","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-02","2022","08","4.3733136445","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-03","2022","08","4.5715095933","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-04","2022","08","3.6041110013","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-05","2022","08","5.2830448342","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-06","2022","08","3.8142570874","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-07","2022","08","4.0854855285","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-08","2022","08","4.0200175917","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-09","2022","08","3.8458685133","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-10","2022","08","3.9094560411","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-11","2022","08","4.8833976132","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-12","2022","08","4.3623842856","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-13","2022","08","4.407531366","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-14","2022","08","4.2608864461","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-15","2022","08","4.4051215465","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-16","2022","08","4.4633470022","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-17","2022","08","3.7592709749","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-18","2022","08","3.2187024687","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-19","2022","08","2.83762272","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-20","2022","08","3.0967834521","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-21","2022","08","2.6672688046","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-22","2022","08","3.471911713","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-23","2022","08","4.7385497798","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-24","2022","08","3.9295594395","NRSC VIC MODEL"
"Kerala","Kollam","2022-08-25","2022","08","5.4732217855","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-26","2022","08","4.0893841387","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-27","2022","08","3.7407735871","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-28","2022","08","5.9543930826","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-29","2022","08","5.3904505368","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-30","2022","08","5.6899221463","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-31","2022","08","5.438796152","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-01","2022","08","3.6792468377","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-02","2022","08","3.9679739571","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-03","2022","08","3.6609220394","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-04","2022","08","3.0538616302","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-05","2022","08","4.131568524","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-06","2022","08","3.5403968362","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-07","2022","08","3.4737271309","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-08","2022","08","4.4566695424","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-09","2022","08","4.3880675418","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-10","2022","08","4.0928111224","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-11","2022","08","4.6203115097","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-12","2022","08","4.4038949646","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-13","2022","08","4.9200318121","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-14","2022","08","4.5164873448","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-15","2022","08","4.8998213793","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-16","2022","08","4.8267285573","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-17","2022","08","4.5314253359","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-18","2022","08","4.1516729866","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-19","2022","08","3.4404427744","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-20","2022","08","3.8121974052","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-21","2022","08","3.9657307257","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-22","2022","08","3.2822752657","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-23","2022","08","5.0245520722","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-24","2022","08","4.4715013639","NRSC VIC MODEL"
"Kerala","Kottayam","2022-08-25","2022","08","5.6479861081","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-26","2022","08","4.682734512","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-27","2022","08","4.6972019639","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-28","2022","08","5.3592104904","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-29","2022","08","4.5191542541","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-30","2022","08","4.2231816778","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-31","2022","08","4.3673041067","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-01","2022","08","3.5925900525","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-02","2022","08","3.4651312353","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-03","2022","08","3.9310375928","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-04","2022","08","3.1578938605","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-05","2022","08","3.1291640474","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-06","2022","08","2.4181412236","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-07","2022","08","3.6926726596","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-08","2022","08","4.2287252865","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-09","2022","08","4.1781659163","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-10","2022","08","4.0487376029","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-11","2022","08","4.1290698978","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-12","2022","08","4.8790654505","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-13","2022","08","4.9016523597","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-14","2022","08","4.01808379","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-15","2022","08","3.7754148473","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-16","2022","08","4.1210315801","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-17","2022","08","3.9819194331","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-18","2022","08","3.8122588632","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-19","2022","08","3.7984817471","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-20","2022","08","3.5846541509","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-21","2022","08","4.4300463773","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-22","2022","08","3.9354099499","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-23","2022","08","3.6691539186","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-24","2022","08","4.1647198451","NRSC VIC MODEL"
"Kerala","Kozhikode","2022-08-25","2022","08","4.8915634441","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-26","2022","08","3.4875654787","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-27","2022","08","4.9297173654","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-28","2022","08","4.947506877","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-29","2022","08","4.4227361494","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-30","2022","08","5.0824243813","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-31","2022","08","5.3163696316","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-01","2022","08","4.1828888478","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-02","2022","08","3.4542823239","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-03","2022","08","3.8816116886","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-04","2022","08","2.5449506047","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-05","2022","08","3.5720960332","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-06","2022","08","2.4968243367","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-07","2022","08","3.1273332725","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-08","2022","08","4.0899019919","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-09","2022","08","4.2988691593","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-10","2022","08","4.1648767359","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-11","2022","08","4.2895367498","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-12","2022","08","4.4176377118","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-13","2022","08","4.5259398806","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-14","2022","08","3.8888576548","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-15","2022","08","3.96877475","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-16","2022","08","4.1114878263","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-17","2022","08","3.8661911122","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-18","2022","08","3.7114068941","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-19","2022","08","4.0050098477","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-20","2022","08","4.2351143373","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-21","2022","08","3.6743240321","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-22","2022","08","4.2730615692","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-23","2022","08","3.2178026499","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-24","2022","08","3.73762551","NRSC VIC MODEL"
"Kerala","Malappuram","2022-08-25","2022","08","4.328081933","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-26","2022","08","3.3866047496","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-27","2022","08","4.6683461342","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-28","2022","08","4.2185343035","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-29","2022","08","4.364554394","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-30","2022","08","4.6054110186","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-31","2022","08","5.3487304899","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-01","2022","08","4.4191679501","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-02","2022","08","3.5585629178","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-03","2022","08","3.9341638045","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-04","2022","08","2.7092393498","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-05","2022","08","3.9322504009","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-06","2022","08","2.9974235992","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-07","2022","08","3.2716708954","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-08","2022","08","4.195964102","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-09","2022","08","4.2821841245","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-10","2022","08","3.8647144491","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-11","2022","08","3.9644703503","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-12","2022","08","4.6154455086","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-13","2022","08","4.6584353316","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-14","2022","08","4.2275087453","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-15","2022","08","4.209294186","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-16","2022","08","4.5621753427","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-17","2022","08","4.0702887735","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-18","2022","08","3.8766322733","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-19","2022","08","4.2805072778","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-20","2022","08","4.2050425286","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-21","2022","08","3.688939229","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-22","2022","08","4.1736937375","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-23","2022","08","4.3793501432","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-25","2022","08","4.0850075255","NRSC VIC MODEL"
"Kerala","Palakkad","2022-08-24","2022","08","3.6728450611","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-26","2022","08","5.1119033183","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-27","2022","08","4.1098501487","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-28","2022","08","7.1508227935","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-29","2022","08","5.3428883182","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-30","2022","08","5.606937297","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-31","2022","08","5.5773945335","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-01","2022","08","4.4002755547","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-02","2022","08","4.7164881818","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-03","2022","08","3.9073091053","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-04","2022","08","3.7395773939","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-05","2022","08","4.2424458569","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-06","2022","08","3.9451368403","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-07","2022","08","3.6065491578","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-08","2022","08","3.8664091904","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-09","2022","08","3.6817450953","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-10","2022","08","4.122748221","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-11","2022","08","4.4704423523","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-12","2022","08","4.5421400061","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-13","2022","08","4.5765380148","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-14","2022","08","4.0673844969","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-15","2022","08","4.2537953548","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-16","2022","08","4.4831906867","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-17","2022","08","3.7727024049","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-18","2022","08","3.6909212347","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-19","2022","08","3.3849288456","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-20","2022","08","3.8824126454","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-21","2022","08","3.1879060633","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-22","2022","08","3.9026875448","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-23","2022","08","4.9485754851","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-24","2022","08","4.5665314877","NRSC VIC MODEL"
"Kerala","Pathanamthitta","2022-08-25","2022","08","4.4750330459","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-26","2022","08","2.8394856778","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-27","2022","08","4.9817374088","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-28","2022","08","3.168580592","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-29","2022","08","3.2735632265","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-30","2022","08","4.869051911","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-31","2022","08","4.6015549458","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-01","2022","08","3.5162509964","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-02","2022","08","4.8483536939","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-03","2022","08","4.6289645468","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-04","2022","08","3.4487672582","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-05","2022","08","5.8971886234","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-06","2022","08","3.5592087208","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-07","2022","08","3.9435053701","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-08","2022","08","3.8964631565","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-09","2022","08","3.5770855238","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-10","2022","08","3.7426151958","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-11","2022","08","4.2314620141","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-12","2022","08","4.0889554441","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-13","2022","08","3.9470536188","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-14","2022","08","4.02185454","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-15","2022","08","4.0003652172","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-16","2022","08","3.8564756851","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-17","2022","08","3.1795059627","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-18","2022","08","2.8159143953","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-19","2022","08","2.5850445369","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-20","2022","08","2.3438043134","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-21","2022","08","2.3987343885","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-22","2022","08","2.6939877689","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-23","2022","08","3.3496996514","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-24","2022","08","2.9254400879","NRSC VIC MODEL"
"Kerala","Thiruvananthapuram","2022-08-25","2022","08","4.8181616703","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-26","2022","08","3.3314937474","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-27","2022","08","4.1513242279","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-28","2022","08","4.1595031284","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-29","2022","08","4.5587264698","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-30","2022","08","5.0278401817","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-31","2022","08","5.294500172","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-01","2022","08","4.2261746793","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-02","2022","08","3.6586644851","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-03","2022","08","3.7796288275","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-04","2022","08","2.7777375003","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-05","2022","08","4.1292206274","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-06","2022","08","3.1295122645","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-07","2022","08","3.6690017452","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-08","2022","08","4.5811891275","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-09","2022","08","4.7684101739","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-10","2022","08","4.3376870739","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-11","2022","08","3.9969883344","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-12","2022","08","4.6810432471","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-13","2022","08","4.9191076388","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-14","2022","08","4.5170738826","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-15","2022","08","4.5641358635","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-16","2022","08","4.7486301482","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-17","2022","08","4.4162490349","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-18","2022","08","3.9515902182","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-19","2022","08","3.5784250476","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-20","2022","08","3.8099022234","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-21","2022","08","3.9304929577","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-22","2022","08","3.5609397129","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-23","2022","08","5.0087817619","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-24","2022","08","4.6370345527","NRSC VIC MODEL"
"Kerala","Thrissur","2022-08-25","2022","08","4.5842953854","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-26","2022","08","4.7670211548","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-27","2022","08","4.963408028","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-28","2022","08","4.9406906373","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-29","2022","08","5.4940522166","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-30","2022","08","4.9630205553","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-31","2022","08","4.8858844031","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-01","2022","08","3.7462472435","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-02","2022","08","3.9290023589","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-03","2022","08","4.0850609681","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-04","2022","08","2.8612592401","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-05","2022","08","3.1973933518","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-06","2022","08","2.4238102072","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-07","2022","08","3.9071398009","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-08","2022","08","4.4432620663","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-09","2022","08","4.1757151836","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-10","2022","08","4.5498577636","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-11","2022","08","4.4419483806","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-12","2022","08","5.4794513083","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-13","2022","08","4.245015146","NRSC VIC MODEL"
"Kerala","Wayanad","2022-08-14","2022","08","3.6444339358","NRSC VIC MODEL"
